,author.properties.friends,author.properties.status_count,author.properties.verified,content.body,location.country,properties.platform,properties.sentiment,location.latitude,location.longitude
579,1330,14757.0,False,@LauraBallard96 https://t.co/0yz3xxaCqY,GB,twitter,0.0,52.49405270288055,-1.8906405
580,527,11858.0,False,@CI  talking a load of crap Robert! He is a nutter!!! #scardycat #justbehonest,GB,twitter,-1.0,55.02801629516445,-1.458029
581,898,130930.0,False,@jimieffam lmao my phone too 😭😭😭😭😭😭😭😭,GB,twitter,-1.0,53.00279156026351,-2.2798315000000002
582,701,22434.0,False,@sj__robbo @michaelwood fans aren't allowed to criticise the owners ??!! #bcafc,GB,twitter,-1.0,53.6903684346329,-1.785921
583,460,4311.0,False,NO ONE UNDERDTANDS ME! ITs not fair!!(x3) Waaa😫👶🏻,GB,twitter,1.0,51.35895133231162,-0.09263300000000001
584,1010,55894.0,False,Bloody hell https://t.co/NNrfJUIF8m,GB,twitter,-1.0,51.44023795652285,0.20662899999999995
585,283,12939.0,False,@TexturedRS I'm fuckin ded,GB,twitter,-1.0,52.969744440802685,-1.1722659999999996
586,5043,133313.0,False,I am too buzzing that I don't need to be up early tomorrow,GB,twitter,1.0,56.47700935163645,-2.955045
587,69,1098.0,False,"@Ryanair And if so what would you recommend I take as ""proof of nationality""?",GB,twitter,1.0,55.943259273756,-3.2030084999999997
588,97,5494.0,False,@SSSniperrKiid No,GB,twitter,-1.0,53.76584968269761,-0.33394250000000003
589,596,7103.0,False,Who sent me 🙄😫😫😫😫😫,GB,twitter,-1.0,51.5248433429905,-0.17311500000000005
590,2005,4382.0,False,I like Dennis Skinner and some others but not many #tytlive https://t.co/5tQrrV2k9S,GB,twitter,-1.0,54.712678293471484,-3.4916864999999997
591,358,4832.0,False,💋💋 #boomerang #kisses #showgirls #dancers #vivablackpool #blackpool… https://t.co/DPLLIYeIkW,GB,twitter,0.0,53.8171551,-3.0551257
592,520,117542.0,False,@girl_vintage Death by horse is at least a little less WTF. Horses do randomly buck/kill people in RL.,GB,twitter,-1.0,51.58500991494593,0.07886299999999999
593,2171,92066.0,False,No one in the GC laughs at my jokes anymore we really must all be best friends,GB,twitter,-1.0,53.72958161796917,-1.8900305
594,635,168.0,False,Was nice to see my mum and sister today hopefully see you soon @WillNRitchie #family#fantastic 4#loveyouall   👩‍👩‍👧‍👦 ❤️,GB,twitter,1.0,56.15333744184362,-3.9314834999999997
595,1123,158252.0,False,@LetoLior off of that if it's something I think I can do,GB,twitter,-1.0,51.51476447266411,-0.29743
596,2101,11677.0,False,SHURA absolutely smashed it tonight! @ KOKO London https://t.co/Ugimi4DqoG,GB,twitter,1.0,51.5346988,-0.1383557
597,2984,16848.0,False,@The_Tardis_Toms @3coolkatz @SquirtTheCat @Mr_Pie @MariaPulk @MrMoustacheCat @RosieRoseLA They are very striking :),GB,twitter,1.0,53.802038177843606,-1.5654900000000003
598,236,4587.0,False,"@buboxno1 I've not heard or seen anyone complain, you must follow some right miseries?",GB,twitter,-1.0,51.81981001827516,-1.2881384999999999
599,237,2910.0,False,Imagine being able to get a decent night sleep 😊,GB,twitter,1.0,51.777178542361,-3.2126029999999997
600,3260,16090.0,False,@bobmidd hes nothing to do with me whereas Corbyn is my problem - Im not a Tory,GB,twitter,-1.0,51.51483911149297,-0.0350195
601,979,34623.0,False,Hay transmisión hoy?,GB,twitter,1.0,51.5359129566958,-0.910568
602,559,21101.0,False,"He wouldn't let me leave his room and proceeded to wrap himself in my dressing gown, keeping in mind I was stark bollock naked underneath???",GB,twitter,-1.0,51.54947858240573,0.7212505000000001
603,941,14142.0,False,You dont know the mountains we face day to day.,GB,twitter,0.0,51.35895133231162,-0.09263300000000001
604,248,1864.0,False,@emfisher_  @daisygerrard you have 15 mins or else you'll be getting a strongly worded message,GB,twitter,-1.0,53.38322877572023,-1.4496120000000003
605,898,130929.0,False,Lmaooo who be that? 😂😂😂😂😂😂 https://t.co/NtkDRvx4e6,GB,twitter,-1.0,53.00279156026351,-2.2798315000000002
606,867,18885.0,False,And I will enjoy,GB,twitter,1.0,51.468410299162315,0.08932450000000001
607,190,11421.0,False,I can't tell if this is a result of my recent drop or not,GB,twitter,-1.0,55.75947448152295,-4.186459999999999
608,174,2838.0,False,"@elise_b_rose so I'll give u that, u did help me",GB,twitter,-1.0,51.4081263733163,-0.8415085000000001
609,370,789.0,False,Heinz is Jen jen!!!!! #heinz #jenjen #isjen #z,GB,twitter,0.0,51.02295143263842,-3.9271189999999994
610,174,2468.0,False,Pumped my bike up too much and it popped :/,GB,twitter,-1.0,52.766714036292804,-1.2239520000000002
611,86,4814.0,False,"There can be no price put on our democracy, not when so many have died on the alter of its continued existence. #VoteLeave #EUref #Brexit",GB,twitter,-1.0,51.02295143263842,-3.9271189999999994
612,141,83405.0,False,Temp:8.9C Wind:4.9 mph Barometer:1025.0 mb Rain:0.0 mm Humidity:96% #ukweather.,GB,twitter,0.0,55.0425,-1.48888889
613,24,17673.0,False,Really excited about this weekend's @BlenheimTri. Loads of friends there to watch/support. @bloodwise_uk @thinkingofoscar @johnbrame,GB,twitter,-1.0,51.451674884083495,-0.19371950000000002
614,447,32387.0,False,@johnsonftkian_ @Noemie496 si demain il pleut pas sa sera decru,GB,twitter,1.0,51.61191284168327,-0.2108945
615,483,2003.0,False,Update for anyone who is interested: I did my laundry #success,GB,twitter,0.0,51.51483911149297,-0.0350195
616,176,414.0,False,"@scxttdxmican it's an exaggerated life,deal with it.",GB,twitter,-1.0,52.0571262016396,1.1616629999999997
617,415,1895.0,False,super excited to see baby Elizabeth tomorrow👶🏼✨💗,GB,twitter,1.0,51.4081263733163,-0.8415085000000001
618,887,25649.0,False,@Rememberrememba where are you from? 🙃🙃,GB,twitter,-1.0,51.35895133231162,-0.09263300000000001
619,4257,130057.0,False,@ruth_pickford @Sunglassjunkies ive tried but server was down xx,GB,twitter,-1.0,55.13511300814875,-1.7396194999999999
620,1557,154591.0,True,Need to get hold of @RorySmithTimes' book before I fly back to South Africa this weekend.,GB,twitter,-1.0,53.38322877572023,-1.4496120000000003
621,1311,23367.0,False,@keith_warwick You do realise that if Jimmy Carr is found strangled and you are discovered laughing nearby then you are under suspicion ?,GB,twitter,0.0,55.85839558130999,-4.2417515
622,1042,14833.0,False,"I'm at @PremierInn London Kings Cross in London, Gt Lon https://t.co/51XBKpjK94",GB,twitter,-1.0,51.53194446,-0.12193322
623,441,6834.0,False,@julieb_lfc maybe one day we'll hug.,GB,twitter,-1.0,53.419914903420405,-2.9154269999999998
624,774,21539.0,False,@fotoboi5 oh I do ;),GB,twitter,-1.0,51.51476447266411,-0.29743
625,269,9676.0,False,"""I'm the love child of Kevin Bridges and Limmy"" - @KLOEmusic",GB,twitter,0.0,55.85839558130999,-4.2417515
626,329,9422.0,False,"https://t.co/KT53FV716G if you want info on the EU referendum, please take some time to make a informed decision.",GB,twitter,-1.0,50.7209524108503,-3.5148764999999997
627,1111,16567.0,False,Sometimes lol  https://t.co/p4gjtt5BVM,GB,twitter,-1.0,51.468410299162315,0.08932450000000001
628,2628,31072.0,False,"@thescript good evening Glen, how are ya?😉😁",GB,twitter,0.0,54.9779371296568,-1.4407025
629,4661,18540.0,False,@DoroUK_Ireland Yes please Love to win this Mobile Phone this would be amazing to win have been wanting Good phone for ages have f&rt,GB,twitter,1.0,51.44023795652285,0.20662899999999995
630,287,10885.0,False,#BroadCity and @HillaryClinton 👍👌🏻,GB,twitter,-1.0,50.78203303384379,0.286119
631,1631,59701.0,False,booking my tat in on Saturday bit ard' aren't I ?,GB,twitter,1.0,53.456983702037085,-2.2334800000000006
632,712,7171.0,False,Nah this is wrong I pray someone exposes this sick guy  https://t.co/KfNOro88FR,GB,twitter,-1.0,51.443859852313665,0.13187
633,649,18870.0,False,Nah get high baby https://t.co/HErKA2LZUL,GB,twitter,-1.0,51.53707969560851,-0.44236099999999995
634,923,23131.0,False,"Wish I bought a Sunday ticket for parklife, Saturday line up doesn't interest me much",GB,twitter,1.0,53.456983702037085,-2.2334800000000006
635,11,1029724.0,False,"00:48 BST: Temperature: 13.5°C, Wind: SSW, 0 mph (ave), 5 mph (gust), Humidity: 79%, Rain (hourly) 0.0 mm, Pressure: 1019 hPa, falling slowl",GB,twitter,0.0,51.676323,-3.542993
636,249,71.0,False,The #braintree masses and I rocked this bench today. https://t.co/zB5oDw13tl,GB,twitter,0.0,51.88955224701976,0.553941
637,232,1076.0,False,tbh this is my ultimate song kink https://t.co/xhjqQOJI2V,GB,twitter,0.0,52.80280339743897,-0.8380554999999998
638,306,176782.0,False,L'autre là c'est un broke ass nigga de ouf mais bon il est mignon quand il veut.,GB,twitter,-1.0,51.51483911149297,-0.0350195
639,1075,14731.0,False,@Calumvalentine9 all jokes aside mohammed was a lovely guy and was very proud of his beamer i hope he finds happiness & learns how to trust,GB,twitter,0.0,54.984881721800384,-1.5710735
640,601,48585.0,False,Some proper blokes in that team. So many leaders/drinkers. Hero's all over.,GB,twitter,-1.0,53.456983702037085,-2.2334800000000006
641,193,1533.0,False,@NiniWarsame plants also respire,GB,twitter,-1.0,50.73317897404846,-0.7902739999999998
642,538,17964.0,False,Remember seeing Greece win Euro 2004 when I was 6 and spending two years thinking they were legit the best team in football.,GB,twitter,-1.0,51.374089222012906,-0.8465774999999999
643,134,5018.0,False,@travers_kirsty maybe a nun xxxx,GB,twitter,-1.0,52.55573593212342,-0.13261499999999998
644,841,5068.0,False,@laceyfuller_ @TreyCostelo @kadymcdermottx @scottyspecial just childish & isn't exactly gonna impress getting the guy back either lmao,GB,twitter,-1.0,50.84092416818578,-0.7874559999999998
645,1183,37982.0,False,Yes please 😊 https://t.co/aDpFzs9SHN,GB,twitter,1.0,54.250391801598404,-6.6983325
646,1111,9369.0,False,Haven't been on my iPod in like a year and now it keeps asking me for my Apple ID password every 2-3 seconds 🙃,GB,twitter,-1.0,51.66074958912976,-3.0146620000000004
647,1948,2437.0,False,@mdrcrooks I am your no1 fan can't wait to see you pull of the famous Glasgow Rangers jersey could I get a retweet WATP 😃,GB,twitter,-1.0,55.977181887158565,-4.0520369999999994
648,520,117543.0,False,"@girl_vintage Still pissed they didn't just... IDK, find an excuse for her to visit a friend and end up married or something.",GB,twitter,-1.0,51.58500991494593,0.07886299999999999
649,4257,130055.0,False,@V2CigsUK what a #lush #treat love to #win,GB,twitter,1.0,55.13511300814875,-1.7396194999999999
650,783,76206.0,False,Char nemen hahaha,GB,twitter,0.0,52.23888471672323,-0.8829510000000002
651,381,892.0,False,@Dan_Holness  https://t.co/DdPVnJEON7,GB,twitter,0.0,51.43257701021396,0.361443
652,15,43954.0,False,"Wind 4.9 kts ENE. Barometer 1053.2 hPa, Steady. Temperature 10.0 °C. Rain today 0.6 mm. Humidity 56%",GB,twitter,1.0,56.03277778,-3.36
653,348,54904.0,False,@CourtneySmith13 thank you!!,GB,twitter,1.0,51.53707969560851,-0.44236099999999995
654,199,5006.0,False,"Ay, tanga. Sense the tone 😑",GB,twitter,0.0,50.98235280005008,-0.7469775000000002
655,983,11060.0,False,@fabuloushannahh you have no idea how close I was to literally just tweeting the exact same thing,GB,twitter,-1.0,53.84127387951994,-0.42502549999999995
656,1250,37595.0,False,Need a terrific dell monitor by Friday,GB,twitter,0.0,51.54765285291366,-0.060167500000000006
657,435,1368.0,False,Wine pharmacy would do too 😜😂🍷 https://t.co/QporbaWUsV,GB,twitter,0.0,51.47151451957592,0.0149895
658,3077,23148.0,False,@PressOfficeMan Arsol is best forgotten and Ian Walker. The Heaton of 96,GB,twitter,1.0,51.64090092075878,0.061120999999999995
659,2984,16849.0,False,@Magyck_Moon @livingdeadgirl @KyleMPage1 @pagevan @sutHrIVer Bahahahaaa!,GB,twitter,0.0,53.802038177843606,-1.5654900000000003
660,68,8455.0,False,@swampsongs IM CRYING,GB,twitter,-1.0,54.678996915358894,-1.216432
661,229,228.0,False,@ReedDeming #tweetmereed should I put this on Instagram ?? ❤️ https://t.co/tWhHGpbevZ,GB,twitter,-1.0,53.414623479394955,-2.1556405
662,94,1200.0,False,It's so horrible sleeping yourself :(,GB,twitter,-1.0,57.786631183916356,-4.200440999999999
663,1030,15244.0,False,@HornyFacts @claudia_henry3 dis u now ???,GB,twitter,-1.0,55.943259273756,-3.2030084999999997
664,106,13941.0,False,@FUCKEDJPG https://t.co/6qyQR0EWer,GB,twitter,0.0,51.39781057661456,-0.252754
665,169,1181.0,False,lol I feel like everything is falling apart & im dreading the end of school bc i'll be stuck w them for 3 months,GB,twitter,-1.0,51.39007140862319,-0.27846400000000004
666,1186,29658.0,False,"ON THIS DAY in 1502, Henry VII had a bit of a dicky tummy. And an early night. #Iamahistorian",GB,twitter,1.0,51.379657904776394,-2.3669329999999995
667,475,8756.0,False,Ar double big tune this https://t.co/s2zruUiz8e,GB,twitter,0.0,54.98878992576764,-1.7245960000000005
668,435,54711.0,False,"@katieellenwood shut up you, I'm keeping people right.. It's so satisfying to pull out the 'I'm a university politics student' card",GB,twitter,0.0,53.802038177843606,-1.5654900000000003
669,649,18873.0,False,Water https://t.co/SCgs7SkxBn,GB,twitter,0.0,51.53707969560851,-0.44236099999999995
670,198,2609.0,False,@uni0njustin just joking!!! ☺️,GB,twitter,-1.0,51.61191284168327,-0.2108945
671,216,2297.0,False,I have the kindest friends,GB,twitter,1.0,52.7061307430655,-1.509692
672,1101,5080.0,False,"Still thinking about David Crystal and all those #punctuation marks. Here are a few minus words - !?:;,. @hayfestival - my favourite is ;",GB,twitter,0.0,51.71693708550789,-3.860929
673,2505,165458.0,False,@LoveJessFox interesting 🤔🤔😂,GB,twitter,-1.0,51.43697641004324,-2.8549455000000004
674,312,22326.0,False,@Fantiiss your aunty no gree o https://t.co/08reK1DKG2,GB,twitter,-1.0,52.64150315634781,1.2730815
675,79,11065.0,False,و من كأمي ♥️,GB,twitter,0.0,51.50009845259365,-0.148936
676,519,5861.0,False,"Owen Coyle @Rovers??? Have you actually gone insane? Just had to pinch myself 637 times to make sure this isn't some sick, sordid nightmare.",GB,twitter,-1.0,53.6948949986587,-2.325503500000001
677,1354,2404.0,False,@TimeOutFilm A wonderful evening screening #Versus in the company of #KenLoach - Thank you #BerthaDockhouse - Superb https://t.co/9qe7dSiViB,GB,twitter,0.0,51.64530734401061,-0.09916350000000003
678,1236,28422.0,False,Happy birthday girls 💜🎉 hope you enjoy yourself you absolute worldies @LucyHockenhull @hannahhock96 xxxxx,GB,twitter,1.0,53.79985711313213,-3.0221290000000005
679,1023,2824.0,False,many-splendoured thing @ The Portico Library https://t.co/5ncza93y9E,GB,twitter,-1.0,53.47968549,-2.240504
680,642,11820.0,False,"@PXEducation '66 had better music, better government and better result.",GB,twitter,0.0,51.31293373001153,0.8891865000000001
681,249,5626.0,False,@MikeSaunders__ trim it down to the size of our mate that walks around chelt town and buy yourself a pair of shades,GB,twitter,-1.0,51.89632636441313,-2.0877745
682,344,24625.0,False,"I don't know if I'm worth all of this, Steve",GB,twitter,-1.0,52.49405270288055,-1.8906405
683,1784,33092.0,False,"""Wtf at this time?! U must think ur rly fat to exercice at theese hours 😂"" when ppl say I'm crazy 😂😂😂😂",GB,twitter,0.0,50.921354828148374,-1.3964669999999997
684,247,34761.0,False,@The_Trump_Train True. God help America. #Trump2016 #MakeAmericaGreatAgain.,GB,twitter,-1.0,51.479518714513524,0.1618535
685,662,8334.0,False,None of the below  https://t.co/E4epGjDR58,GB,twitter,-1.0,51.54765285291366,-0.060167500000000006
686,420,18504.0,False,Champagne city,GB,twitter,0.0,51.51483911149297,-0.0350195
687,417,46574.0,False,الحمد لله عدد ما خلق ، والحمد لله ملء ما خلق ، والحمد لله عدد ما في السماوات والأرض ، والحمد لله ملء ما في السماوات والأرض,GB,twitter,0.0,53.802038177843606,-1.5654900000000003
688,924,12830.0,False,@FactsGuide @SamRumbold,GB,twitter,0.0,51.39781057661456,-0.252754
689,257,8347.0,False,@fucktwittterx @Ret2eax seems legit,GB,twitter,0.0,51.44054535039476,-0.3069960000000001
690,5517,41633.0,False,Happy birthday to my sweet baboo! @ Gateshead https://t.co/pXhYuZ7q0a,GB,twitter,1.0,54.945,-1.6175
691,11,78100.0,False,"chivalry, that valor could perform in eight or nine shillings, for the reign of his artificial sex, who hastened in crowds, from every",GB,twitter,0.0,51.5,-0.13
692,210,2137.0,False,You can all suck on the fact that in 4 days I'll have performed on a west end stage,GB,twitter,-1.0,51.07073088790327,-0.3135045
693,103,2580.0,False,"Overwatch   ► Symmetra phone wallpapers/lockscreens
#Overwatch 

- https://t.co/alQqezQXN9",GB,twitter,0.0,51.81301751445573,-2.6165385
694,480,89320.0,False,I'm dead  https://t.co/uWr8RmXeBB,GB,twitter,-1.0,52.626293532909706,-1.13067
695,3839,68362.0,False,@NadimabegumXx Happy birthday Nadima!! :),GB,twitter,1.0,51.51476447266411,-0.29743
696,315,3717.0,False,"A Bíblia diz Adão e Eva, não diz Adão e Eva e o João .. Ou a Eva e Adão e o João  🕊 cada um é com cada um.. 🎧",GB,twitter,0.0,51.544829907267776,0.024996000000000004
697,195,2720.0,False,@SoccerSix #SoccerSixNashGrier🙋🏼🙋🏼⚽️⚽️🙏🏼🙏🏼🙏🏼,GB,twitter,0.0,51.394368557245095,0.026298999999999996
698,93,50973.0,False,@ayeedamian what's good,GB,twitter,-1.0,54.675050861728614,-6.81351
